,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP026,24.01,Km Post,Km post missing,24.1873886,91.5135833,,N204.lrps.htm
,LRP026a,24.339,Culvert,Box culvert,24.1895274,91.5157222,,N204.lrps.htm
,LRP026b,24.908,Culvert,Box culvert,24.1933608,91.5182771,,N204.lrps.htm
,LRP027,25.01,Km Post,Km post missing,24.1942497,91.5196104,,N204.lrps.htm
,LRP027a,25.449,"Side Road, Right",Z2008 to Natun Bazar,24.1982219,91.5200549,,N204.lrps.htm
,LRP028,26.01,Km Post,Km post missing,24.2023611,91.517666,,N204.lrps.htm
,LRP028a,26.56,Culvert,Box culvert,24.2063889,91.5144444,,N204.lrps.htm
,LRP029,27.01,Km Post,Km post missing,24.2100833,91.5126667,,N204.lrps.htm
,LRP029a,27.914,Culvert,Pipe Culvert,24.2174716,91.5098889,,N204.lrps.htm
,LRP030,28.01,Km Post,Hobiganj 14 km,24.219416,91.5091111,,N204.lrps.htm
,LRP030a,28.204,Culvert,Box culvert,24.2211938,91.5084722,,N204.lrps.htm
,LRP030b,28.965,Culvert,Box culvert,24.2274993,91.5060833,,N204.lrps.htm
,LRP031,29.01,Km Post,Km post missing,24.227916,91.5059444,,N204.lrps.htm
,LRP031a,29.358,Culvert,Box culvert,24.2308049,91.5048611,,N204.lrps.htm
,LRP031b,29.762,"Side Road, Right","Z2010, Murabandh- Dargasharif Road",24.2339441,91.5036667,,N204.lrps.htm
,LRP032,30.01,Km Post,Km post missing,24.236583,91.50275,,N204.lrps.htm
,LRP033,31.26,Km Post,Hobiganj 11 km,24.2463886,91.4974997,,N204.lrps.htm
,LRP033a,32.177,Bridge,Bridge start,24.2523333,91.4913052,,N204.lrps.htm
,LRP033b,32.294,Bridge,Bridge end,24.2524722,91.4911941,,N204.lrps.htm
,LRP034,32.36,Km Post,Info missing,24.2529167,91.4906941,,N204.lrps.htm
,LRP034a,32.582,Culvert,Box culvert,24.255,91.4885274,,N204.lrps.htm
,LRP035,32.59,Km Post,Km post missing,24.2596389,91.4841386,,N204.lrps.htm
,LRP035a,33.535,Culvert,Box culvert,24.2615,91.482416,,N204.lrps.htm
,LRP035b,33.724,Culvert,Box culvert,24.2626944,91.4812216,,N204.lrps.htm
,LRP036,34.26,Km Post,Km post missing,24.2665556,91.4778604,,N204.lrps.htm
,LRP036a,34.287,Culvert,Box culvert,24.2667493,91.4776938,,N204.lrps.htm
,LRPE,34.421,Others,Road End intersecting N2 at Shaistagonj Round About.,24.2673882,91.4771382,,N204.lrps.htm
,,,,,,,,N204.lrps.htm
,,,,,,,,N204.lrps.htm
