,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP149b,150.214,Culvert,Cross Drain,24.3736938,88.5619444,,N6.lrps.htm
,LRP150,150.924,Km Post,Km post missing,0,0,,N6.lrps.htm
,LRP150a,151.026,Culvert,Box Culvert,24.3756938,88.55475,,N6.lrps.htm
,LRP150b,151.686,Culvert,Box Culvert,24.3767493,88.5484719,,N6.lrps.htm
,LRP151,151.924,Km Post,Km post missing,0,0,,N6.lrps.htm
,LRP151a,152.529,"Side Road, Right",Kasia Danga More (N603),24.3830271,88.5450552,,N6.lrps.htm
,LRP151b,152.579,"Side Road, Right",Amnura road (Z6809),24.3832216,88.5446663,,N6.lrps.htm
,LRP151c,152.72,Culvert,Box Culvert,24.3830271,88.5433608,,N6.lrps.htm
,LRP152,153.034,Km Post,Nowabganj 43 km,24.3821104,88.5407497,,N6.lrps.htm
,LRP153,154.034,Km Post,Sona Moszid 78 km,24.3808327,88.5313049,,N6.lrps.htm
,LRP154,155.034,Km Post,Km post broken,24.3818882,88.5215549,,N6.lrps.htm
,LRP155,156.034,Km Post,Km post broken,24.3790549,88.51225,,N6.lrps.htm
,LRP155a,156.491,Culvert,Box Culvert,24.3783327,88.5079444,,N6.lrps.htm
,LRP156,157.034,Km Post,Sona Moszid 75 km,24.3773327,88.5026111,,N6.lrps.htm
,LRP156a,157.25,Culvert,Box Culvert,24.377166,88.5006389,,N6.lrps.htm
,LRP157,158.034,Km Post,Nowabganj 38 km,24.3770827,88.4929163,,N6.lrps.htm
,LRP157a,158.456,Culvert,Box Culvert,24.3753049,88.4909163,,N6.lrps.htm
,LRP158,159.034,Km Post,Sona Moszid 73 km,24.3764438,88.4837774,,N6.lrps.htm
,LRP158a,159.494,Culvert,Box Culvert,24.3799438,88.4801104,,N6.lrps.htm
,LRP158b,159.846,Culvert,Box Culvert,24.3788327,88.4784993,,N6.lrps.htm
,LRP159,160.034,Km Post,Nowabganj 36 km,24.3824993,88.4766104,,N6.lrps.htm
,LRP160,161.034,Km Post,Godagari 18 km,24.3867219,88.467916,,N6.lrps.htm
,LRP161,162.034,Km Post,Sona Moszid 70 km,24.3911663,88.4596667,,N6.lrps.htm
,LRP162,163.034,Km Post,Nowabganj 33 km,24.395083,88.4509167,,N6.lrps.htm
,LRP162a,163.52,"Side Road, Left",Premtoli road (R681) Bijoynagar to Uzanpara,24.3976663,88.4454441,,N6.lrps.htm
,LRP163,164.034,Km Post,Sonamoszid 68 km,24.3997219,88.4424997,,N6.lrps.htm
,LRP164,165.034,Km Post,Nowabganj 31 km,24.4058333,88.4353052,,N6.lrps.htm
,LRP164a,165.865,Culvert,Box Culvert,24.4100556,88.4286938,,N6.lrps.htm
,LRP165,166.034,Km Post,Sonamoszid 66 km,24.4111111,88.4273604,,N6.lrps.htm
,LRP166,167.034,Km Post,Nowabganj 29 km,24.4178049,88.4207493,,N6.lrps.htm
,LRP167,168.034,Km Post,Godagari 11 km,24.4237216,88.4134444,,N6.lrps.htm
,LRP167a,168.069,"Side Road, Right",Kakonhat road (Z6855),24.4239993,88.4131111,,N6.lrps.htm
,LRP168,169.029,Km Post,Sonamoszid 63 km,24.4273882,88.4045,,N6.lrps.htm
,LRP169,170.034,Km Post,Nowabganj 26 km,24.4306938,88.395333,,N6.lrps.htm
,LRP170,171.034,Km Post,Sonamoszid 61 km,24.4334719,88.3859441,,N6.lrps.htm
,LRP170a,171.251,Culvert,Box Culvert,24.4339719,88.3839163,,N6.lrps.htm
,LRP171,172.034,Km Post,Nowabganj 24 km,24.4357774,88.3764438,,N6.lrps.htm
,LRP172,173.034,Km Post,Godagari 6 km,24.4381108,88.3668604,,N6.lrps.htm
,LRP172a,173.082,Culvert,Box Culvert,24.4382219,88.3661667,,N6.lrps.htm
,LRP172b,173.981,Culvert,Box Culvert,24.4402774,88.3578333,,N6.lrps.htm
,LRP173,174.034,Km Post,Km post missing,24.4404163,88.3569444,,N6.lrps.htm
,LRP174,175.034,Km Post,Nowabganj 21 km,24.4449163,88.3489163,,N6.lrps.htm
,LRP174a,175.224,"Side Road, Left",Uzanpara by pass (R681),24.446083,88.3476386,,N6.lrps.htm
,LRP175,176.034,Km Post,Sonamoszid 56 km,24.4525,88.3438886,,N6.lrps.htm
,LRP175a,176.516,Culvert,Box Culvert,24.4541667,88.3394441,,N6.lrps.htm
,LRP176,177.034,Km Post,Godagari 2 km,24.4566111,88.335083,,N6.lrps.htm
,LRP176a,177.127,Culvert,Box Culvert,24.4576944,88.3336663,,N6.lrps.htm
,LRP176b,177.689,Culvert,Box Culvert,24.4604167,88.3304716,,N6.lrps.htm
,LRP177,178.029,Km Post,Nowabganj 18 km,24.463,88.3286104,,N6.lrps.htm
,LRP177a,178.829,Round About,Godagari (Z6813) to Niametpur,24.4684993,88.3237493,,N6.lrps.htm
,LRP177b,179.024,Culvert,Box Culvert,24.4700827,88.3225271,,N6.lrps.htm
,LRP178,179.029,Km Post,Sonamoszid 53 km,24.4702216,88.3223882,,N6.lrps.htm
,LRP178a,179.344,Culvert,Box Culvert,24.472416,88.3206938,,N6.lrps.htm
,LRP179,180.029,Km Post,Km post missing,24.4773049,88.3168882,,N6.lrps.htm
,LRP179a,180.159,Bridge,Bridge start,24.478166,88.3162222,,N6.lrps.htm
,LRP179b,180.179,Bridge,Bridge end,24.4782771,88.3161389,,N6.lrps.htm
,LRP180,181.034,Km Post,Sonamoszid 51 km,24.486083,88.3141944,,N6.lrps.htm
,LRP180a,181.052,Culvert,Slab Culvert,24.4862219,88.3141667,,N6.lrps.htm
,LRP180b,181.936,Culvert,Box Culvert,24.4947497,88.3150278,,N6.lrps.htm
,LRP181,182.034,Km Post,Nowanganj 14 km,24.4948886,88.3124722,,N6.lrps.htm
,LRP182,183.034,Km Post,Sonamoszid 49 km,24.5035833,88.3136667,,N6.lrps.htm
,LRP182a,183.451,Culvert,Box Culvert,24.5070278,88.3153056,,N6.lrps.htm
,LRP182b,183.937,Culvert,Box Culvert,24.5111111,88.3173604,,N6.lrps.htm
,LRP183,184.039,Km Post,Nowabganj 12 km,24.5118333,88.317666,,N6.lrps.htm
,LRP183a,184.449,Bridge,Baily Bridge start,24.5150278,88.3169438,,N6.lrps.htm
,LRP183b,184.469,Bridge,Baily Bridge end,24.5151944,88.3168049,,N6.lrps.htm
,LRP184,185.034,Km Post,Sonamoszid 47 km,24.5197771,88.3150556,,N6.lrps.htm
,LRP185,186.034,Km Post,Nowabganj 10 km,24.5288049,88.31475,,N6.lrps.htm
,LRP185a,186.759,Culvert,Box Culvert,24.5352219,88.3146111,,N6.lrps.htm
,LRP186,187.034,Km Post,Sonamoszid 45 km,24.5377774,88.3140833,,N6.lrps.htm
,LRP186a,187.182,Culvert,Box Culvert,24.538833,88.3134722,,N6.lrps.htm
,LRP186b,187.666,Culvert,R.C.C Culvert,24.5426386,88.3112222,,N6.lrps.htm
,LRP187,188.044,Km Post,Nowabganj 8 km,24.5456941,88.3093889,,N6.lrps.htm
,LRP187a,188.407,Culvert,Box Culvert,24.5485274,88.3077778,,N6.lrps.htm
,LRP188,189.034,Km Post,Sonamoszid 43 km,24.5541389,88.3063333,,N6.lrps.htm
,LRP188a,189.524,"Side Road, Right",Side road right (Z6814),24.5584167,88.3051944,,N6.lrps.htm
,LRP189,190.044,Km Post,Nowabganj 6 km,24.5629722,88.3041944,,N6.lrps.htm
,LRP189a,190.054,Others,Nowabganj RHD Start,24.5631111,88.3041944,,N6.lrps.htm
,LRP189a,190.054,Others,Nowabganj RHD Start,24.5631111,88.3041944,,N6.lrps.htm
,LRP189b,190.854,Culvert,Box Culvert,24.5699438,88.3027778,,N6.lrps.htm
,LRP190,191.054,Km Post,Sonamoszid 41 km,24.5713327,88.3013611,,N6.lrps.htm
,LRP190a,191.494,Culvert,Box Culvert,24.572666,88.2973886,,N6.lrps.htm
,LRP190b,192.064,Bridge,Bridge start,24.5765271,88.2938886,,N6.lrps.htm
,LRP190c,192.074,Bridge,Bridge end,24.5766104,88.2937774,,N6.lrps.htm
,LRP191,192.079,Km Post,Nowabganj 4 km,24.5764716,88.2937219,,N6.lrps.htm
,LRP191a,193.06,Culvert,Box Culvert,24.5836108,88.2877774,,N6.lrps.htm
,LRP192,193.079,Km Post,Km post missing,0,0,,N6.lrps.htm
,LRP193,194.084,Km Post,Nowabganj 2 km,24.5911108,88.2821938,,N6.lrps.htm
,LRP193a,194.134,Others,"Bisaw road more, Bus Terminal",24.5915552,88.2820271,,N6.lrps.htm
,LRP194,195.134,Km Post,Sonamoszid 34 km,24.5899163,88.2723882,,N6.lrps.htm
,LRP194a,195.334,Round About,Santir Mohr,24.5896941,88.2203049,,N6.lrps.htm
,LRP195,196.084,Km Post,Infor.missing,24.5928052,88.2639444,,N6.lrps.htm
,LRP195a,196.814,Culvert,Box Culvert,24.5958608,88.2577778,,N6.lrps.htm
,LRP196,197.134,Km Post,Shibganj 16 km,24.5977497,88.2556944,,N6.lrps.htm
,LRP196a,197.194,Bridge,Mohanonda Bridge start,24.5983608,88.2555,,N6.lrps.htm
,LRP196b,197.734,Bridge,Mohanonda Bridge end,24.6020833,88.2539722,,N6.lrps.htm
,LRP196c,197.884,Round About,Baroghoria More,24.6027222,88.2534167,,N6.lrps.htm
,LRP197,198.114,Km Post,Infor.mising,24.6015,88.2517778,,N6.lrps.htm
,LRP197a,198.454,Culvert,Box Culvert,24.60125,88.2466663,,N6.lrps.htm
,LRP198,199.134,Km Post,Kansat 19 km,24.6018611,88.2401663,,N6.lrps.htm
,LRP199,200.134,Km Post,Ranihati 5 km,24.6016944,88.2306104,,N6.lrps.htm
,LRP200,201.134,Km Post,Sonamoszid 28 km,24.6051111,88.2217771,,N6.lrps.htm
,LRP201,202.154,Km Post,Shibganj 11 km,24.6103056,88.2137778,,N6.lrps.htm
,LRP202,203.144,Km Post,Ranihati 2 km,24.6158889,88.2061944,,N6.lrps.htm
,LRP202a,204.004,Culvert,Two Box culvert,24.6217493,88.2012778,,N6.lrps.htm
,LRP203,204.174,Km Post,Kansat 14 km,24.6230549,88.2004167,,N6.lrps.htm
,LRP204,205.184,Km Post,Sibganj 11 km,24.6309438,88.1958886,,N6.lrps.htm
,LRP204a,205.624,Culvert,Box culvert,24.6332493,88.1923886,,N6.lrps.htm
,LRP205,206.194,Km Post,Sonamoszid 23 km,24.6357497,88.1875274,,N6.lrps.htm
,LRP206,207.174,Km Post,Kansat 11 km,24.6384719,88.1777216,,N6.lrps.htm
,LRP207,208.304,Km Post,Shibganj 5 km,24.6462774,88.1749993,,N6.lrps.htm
,LRP208,209.314,Km Post,Shibganj 4 km,24.6517778,88.1688882,,N6.lrps.htm
,LRP208a,209.384,Culvert,Box culvert,24.6522222,88.1683327,,N6.lrps.htm
,LRP209,210.284,Km Post,Kansat 8 km,24.6588889,88.1636944,,N6.lrps.htm
,LRP209a,210.684,"Side Road, Left",Side road Z6816,24.6591944,88.1635556,,N6.lrps.htm
,LRP210,211.304,Km Post,Sonamoszid 18 km,24.6509444,88.1623611,,N6.lrps.htm
,LRP211,212.304,Km Post,Kansat 6 km,24.6762493,88.1650278,,N6.lrps.htm
,LRP211a,213.254,Culvert,Box Culvert,24.6846108,88.1661667,,N6.lrps.htm
,LRP212,213.304,Km Post,Km post missing,24.6804716,88.1557778,,N6.lrps.htm
,LRP213,214.324,Km Post,Sonamoszid 14 km,24.693583,88.1633056,,N6.lrps.htm
,LRP213a,214.964,"Side Road, Left",Side road Z6816,24.698583,88.1604444,,N6.lrps.htm
,LRP214,215.364,Km Post,Kansat 3 km,24.702,88.1594722,,N6.lrps.htm
,LRP215,216.374,Km Post,Sonamoszid 16 km,24.7101667,88.1643611,,N6.lrps.htm
,LRP216,217.394,Km Post,Kansat 1 km,24.7184993,88.1669993,,N6.lrps.htm
,LRP217,218.394,Km Post,Sonamoszid 11 km,24.7267493,88.1702216,,N6.lrps.htm
,LRP217a,218.409,"Side Road, Right",Side road right Z 6802,23.7269438,88.1704438,,N6.lrps.htm
,LRP217b,219.184,Bridge,Bridge start,24.7335552,88.1712493,,N6.lrps.htm
,LRP217c,219.224,Bridge,Bridge end,24.7339441,88.1712771,,N6.lrps.htm
,LRP218,219.394,Km Post,Km Post Missing,24.7357219,88.1711938,,N6.lrps.htm
,LRP219,219.414,Km Post,Sonamoszid 9 km,24.7441663,88.1705549,,N6.lrps.htm
,LRP220,221.424,Km Post,Sonamoszid 8 km,24.75275,88.168916,,N6.lrps.htm
,LRP221,222.434,Km Post,Sonamoszid 7 km,24.7611944,88.1655833,,N6.lrps.htm
,LRP222,223.444,Km Post,Sonamoszid 6 km,24.7688049,88.161,,N6.lrps.htm
,LRP222a,224.046,Culvert,Box culvert,24.7732771,88.1580833,,N6.lrps.htm
,LRP223,224.444,Km Post,Sonamoszid 5 km,24.7598056,88.1555556,,N6.lrps.htm
,LRP224,225.444,Km Post,Sonamoszid 7 km,24.7841386,88.1506667,,N6.lrps.htm
,LRP224a,225.557,Culvert,Box culvert,24.784833,88.1500278,,N6.lrps.htm
,LRP225,226.454,Km Post,Sonamoszid 3 km,24.7912497,88.1446663,,N6.lrps.htm
,LRP226,227.454,Km Post,Sonamoszid 5 km,24.7997219,88.142833,,N6.lrps.htm
,LRP227,228.454,Km Post,Sonamoszid 1 km,24.8086389,88.142833,,N6.lrps.htm
,LRP227a,229.064,Monument,Historical Sonamoszid,24.8137778,88.142833,,N6.lrps.htm
,LRP228,229.474,Km Post,Sonamoszid 3 km,24.8175827,88.142833,,N6.lrps.htm
,LRP229,230.484,Km Post,Km post missing,24.8271382,88.1422497,,N6.lrps.htm
,LRP230,231.494,Km Post,Sonamoszid Chek Post 1 km,24.8355552,88.1415552,,N6.lrps.htm
,LRP230a,232.164,Culvert,Box culvert,24.8413052,88.1417497,,N6.lrps.htm
,LRP230b,232.214,Culvert,Box culvert,24.8416663,88.1416663,,N6.lrps.htm
,LRPE,232.244,Others,Road end at Balia Dighi Cheek Post Road Pav.Marking area..,24.3731382,88.5636944,,N6.lrps.htm
,,,,,,,,N6.lrps.htm
,,,,,,,,N6.lrps.htm
