,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP029,28.45,Km Post,Pirojpur 12 km,22.6023611,89.8678604,,R770.lrps.htm
,LRP029a,28.54,Culvert,Box Culvert,22.6023333,89.8686938,,R770.lrps.htm
,LRP029b,28.995,Culvert,Box Culvert,22.6023611,89.873166,,R770.lrps.htm
,LRP030,29.45,Km Post,"Barisal 76 km,Pirojpur 11 km",22.6023611,89.8776382,,R770.lrps.htm
,LRP030a,30.012,Culvert,Box Culvert,22.6024444,89.8829438,,R770.lrps.htm
,LRP031,30.34,Km Post,"Barisal 75 km, Pirojpur 10 km",22.6024167,89.8861663,,R770.lrps.htm
,LRP032,31.45,Km Post,Pirojpur 09 km,22.5992497,89.8962774,,R770.lrps.htm
,LRP032a,32.415,Culvert,Box Culvert,22.5995274,89.9055556,,R770.lrps.htm
,LRP033,32.44,Km Post,"Barisal 73 km, Pirojpur 08 km",22.5994719,89.9058333,,R770.lrps.htm
,LRP033a,32.702,Culvert,Box Culvert,22.5998052,89.9083611,,R770.lrps.htm
,LRP033b,33.344,Culvert,Box Culvert,22.6005,89.9145,,R770.lrps.htm
,LRP034,33.44,Km Post,Pirojpur 07 km,22.6007778,89.9152778,,R770.lrps.htm
,LRP034a,33.965,Culvert,Box Culvert,22.6007222,89.920916,,R770.lrps.htm
,LRP035,34.44,Km Post,Pirojpur 06 km,22.5990552,89.9244716,,R770.lrps.htm
,LRP035a,34.56,Culvert,Box Culvert,22.5987774,89.9256382,,R770.lrps.htm
,LRP035b,35.05,Culvert,Box Culvert,22.5976386,89.9302216,,R770.lrps.htm
,LRP036,35.44,Km Post,"Barisal 70 km,Pirojpur 05 km",22.5966663,89.9338886,,R770.lrps.htm
,LRP036a,35.837,Culvert,Box Culvert,22.5954997,89.937583,,R770.lrps.htm
,LRP037,36.33,Km Post,"Barisal 69 km, Pirojpur 04 km",22.593583,89.9417219,,R770.lrps.htm
,LRP037a,36.451,Culvert,Box Culvert,22.593083,89.9428608,,R770.lrps.htm
,LRP037b,37.033,Culvert,Box Culvert,22.5905274,89.9478052,,R770.lrps.htm
,LRP038,37.45,Km Post,Pirojpur 03 km,22.5881663,89.9508889,,R770.lrps.htm
,LRP038a,37.78,Culvert,Box Culvert,22.586333,89.9532778,,R770.lrps.htm
,LRP038b,38.395,Culvert,Box Culvert,22.5824438,89.9574167,,R770.lrps.htm
,LRP039,38.46,Km Post,"Barisal 67 km, Pirojpur 02 km",22.5818604,89.9573889,,R770.lrps.htm
,LRP040,39.46,Km Post,"Barisal 66 km, Pirojpur 01 km",22.5728882,89.9568333,,R770.lrps.htm
,LRP040a,39.56,Others,Start of Pirojpur RHD,22.5720827,89.957,,R770.lrps.htm
,LRP040a,39.56,Others,Start of Pirojpur RHD,22.5720827,89.957,,R770.lrps.htm
,LRP040b,39.71,Bridge,Start of Bridge,22.5714716,89.9584444,,R770.lrps.htm
,LRP040c,40.047,Bridge,End of Bridge,22.5707493,89.9616111,,R770.lrps.htm
,LRP040d,40.162,Culvert,Box Culvert,22.5704716,89.9627778,,R770.lrps.htm
,LRP041,40.8,Km Post,"Barisal 64 km, Vandaria 21 km",22.5706104,89.9689438,,R770.lrps.htm
,LRP041a,41.052,Culvert,Box Culvert,22.5707771,89.9713327,,R770.lrps.htm
,LRP041b,41.075,Cross Road,R 870,22.5707216,89.9714716,,R770.lrps.htm
,LRP042,41.8,Km Post,Km post missing,22.5709993,89.9782493,,R770.lrps.htm
,LRPE,42.78,Others,End at Traffic point and Intersect with Z 7709.,22.5791382,89.9801938,,R770.lrps.htm
,,,,,,,,R770.lrps.htm
,,,,,,,,R770.lrps.htm
