,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP030,29.078,Km Post,Km post missing,23.5951941,89.8300549,,N804.lrps.htm
,LRP030a,29.76,"Turn off, Left",Right to Faridpur (N803),23.5998886,89.8273049,,N804.lrps.htm
,LRP031,30.078,Km Post,Km post missing,23.5987774,89.824916,,N804.lrps.htm
,LRP031a,30.441,Bridge,Start of bridge,23.5967497,89.8216104,,N804.lrps.htm
,LRP031b,30.492,Bridge,End of bridge,23.5964719,89.8212771,,N804.lrps.htm
,LRP032,30.578,Km Post,Km post missing,23.5934441,89.8174438,,N804.lrps.htm
,LRP032a,31.04,"Side Road, Left",Z 8406,23.5888886,89.8094722,,N804.lrps.htm
,LRP033,31.078,Km Post,Km post missing,23.5887497,89.8092778,,N804.lrps.htm
,LRPE,32.063,Others,End at Rajbari Road more and Intersection with N7,23.5883052,89.8086111,,N804.lrps.htm
,,,,,,,,N804.lrps.htm
,,,,,,,,N804.lrps.htm
