,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP016,16,Km Post,Information missing,24.4039444,88.5871663,,N603.lrps.htm
,LRP016a,16.02,Culvert,Box Culvert,24.4038889,88.5870552,,N603.lrps.htm
,LRP016b,16.244,Culvert,Box culvert,24.4032778,88.5849441,,N603.lrps.htm
,LRP016c,16.518,Culvert,Box culvert,24.4026944,88.5823604,,N603.lrps.htm
,LRP016d,16.735,Culvert,Box culvert,24.4021944,88.5801382,,N603.lrps.htm
,LRP016e,16.982,Culvert,Box Culvert,24.4005833,88.5785271,,N603.lrps.htm
,LRP017,17,Km Post,Information missing,24.4005,88.5784438,,N603.lrps.htm
,LRP017a,17.222,Culvert,Box culvert,24.3991108,88.5769438,,N603.lrps.htm
,LRP017b,17.5,Culvert,Box culvert,24.3972219,88.5749993,,N603.lrps.htm
,LRP017c,17.72,Culvert,Box culvert,24.395833,88.5734716,,N603.lrps.htm
,LRP017d,17.999,Culvert,Box culvert,24.394083,88.5715827,,N603.lrps.htm
,LRP018,18,Km Post,Information missing,24.394083,88.5715827,,N603.lrps.htm
,LRP018a,18.177,Culvert,Box culvert,24.3933052,88.5700549,,N603.lrps.htm
,LRP018b,18.363,Culvert,Box Culvert,24.3925274,88.5684438,,N603.lrps.htm
,LRP019,19.01,Km Post,Information missing,24.3900552,88.5626111,,N603.lrps.htm
,LRP019a,19.082,Culvert,Box Culvert,24.3897497,88.5619722,,N603.lrps.htm
,LRP019b,19.324,Culvert,Box Culvert,24.3889163,88.5600278,,N603.lrps.htm
,LRP020,20,Km Post,Information missing,24.3862497,88.5537778,,N603.lrps.htm
,LRP020a,20.39,Rail Road Crossing,Rail Road Crossing,24.3849719,88.5504444,,N603.lrps.htm
,LRP020b,20.5,Culvert,Box Culvert,24.3846941,88.5496386,,N603.lrps.htm
,LRP020c,20.877,Culvert,Box Culvert,24.383583,88.5464163,,N603.lrps.htm
,LRP021,20.99,Km Post,"N'gonj 44 km,Kashiadanga 0 km",24.3832493,88.5454441,,N603.lrps.htm
,LRPE,21.03,Others,End road at Kashidanga &Connect with R-680 Rajshahi.,24.3832216,88.5454163,,N603.lrps.htm
,,,,,,,,N603.lrps.htm
,,,,,,,,N603.lrps.htm
